user_id,user_title,user_dob,user_state,user_reg_date
1847,Mrs,1967-08-09,North Rhine-Westphalia,2015-04-08
1857,Mrs,1960-09-17,Saxony,2015-02-17
1859,Mrs,1956-01-29,Lower Saxony,2016-04-03
1860,Mrs,1955-11-10,Hamburg,2015-02-17
1863,Mrs,1964-09-20,Hesse,2015-02-17
1866,Mrs,1964-05-14,Mecklenburg-Western Pomerania,2016-04-03
1867,Mrs,1965-04-08,Bremen,2015-02-17
1869,Mrs,1958-05-21,Lower Saxony,2016-02-18
1874,Mrs,1974-03-24,Bavaria,2015-08-20
1875,Mrs,1973-09-21,Bremen,2015-08-30
1876,Mrs,1959-02-16,North Rhine-Westphalia,2015-02-17
1879,Mrs,1958-06-06,Lower Saxony,2016-07-24
1880,Mrs,1949-11-21,Bavaria,2015-06-07
1882,Mrs,1967-09-15,North Rhine-Westphalia,2015-02-17
1884,Mrs,1969-09-10,Bavaria,2016-04-03
1892,Mrs,1953-11-26,Baden-Wuerttemberg,2015-02-17
1893,Mrs,1955-05-17,Hesse,2015-02-17
1894,Mrs,1971-06-28,Baden-Wuerttemberg,2016-04-03
1897,Mrs,1971-10-18,Lower Saxony,2016-02-17
1899,Mrs,1983-05-13,North Rhine-Westphalia,2015-08-26
1901,Mrs,1959-05-01,Rhineland-Palatinate,2015-04-23
1907,Mrs,1956-05-20,Hesse,2015-02-17
1910,Mrs,1965-11-03,Lower Saxony,2016-01-16
1913,Mrs,1960-06-12,Lower Saxony,2015-02-17
1914,Mrs,1964-01-04,Hamburg,2015-02-17
1921,Mrs,1964-12-02,Hesse,2016-09-06
1923,Mr,1955-12-08,Berlin,2015-02-17
1933,Mrs,1953-08-09,Hesse,2016-04-03
1935,Mrs,1967-01-31,Saxony,2015-02-17
1936,Mrs,1959-08-16,Rhineland-Palatinate,2015-05-01
1939,Mrs,1959-09-23,North Rhine-Westphalia,2015-02-17
1946,Mrs,1954-07-21,North Rhine-Westphalia,2015-02-17
1949,Mrs,1969-11-08,Berlin,2016-03-25
1950,Mrs,1965-02-11,Bremen,2015-02-17
1952,Mrs,1961-12-29,Saxony,2015-02-17
1953,Mrs,NA,Berlin,2016-04-03
1955,Mrs,1969-06-19,Bavaria,2016-04-03
1960,Mr,1964-01-30,Hesse,2015-10-19
1965,Mrs,1973-05-18,Baden-Wuerttemberg,2016-03-29
1968,Mrs,1964-06-17,North Rhine-Westphalia,2015-07-11
1971,Mrs,1966-09-19,Bavaria,2015-02-17
1980,Mrs,1959-10-28,Schleswig-Holstein,2016-04-03
1981,Mrs,1943-12-07,Bavaria,2016-04-03
1983,Mrs,1966-12-06,North Rhine-Westphalia,2015-09-26
1986,Mrs,1963-05-09,Bavaria,2015-02-17
1987,Mrs,1961-04-13,Brandenburg,2015-11-23
1988,Mrs,1971-12-16,Rhineland-Palatinate,2016-03-22
1991,Mrs,1973-07-26,Baden-Wuerttemberg,2016-04-03
1992,Mrs,NA,Rhineland-Palatinate,2015-02-17
1995,Mrs,1964-08-29,Berlin,2015-03-31
1996,Mrs,1968-03-23,North Rhine-Westphalia,2015-02-17
2002,Mrs,1964-12-29,Lower Saxony,2016-07-01
2012,Mrs,1970-05-25,Bavaria,2015-08-13
2016,Mrs,1957-07-08,North Rhine-Westphalia,2016-03-20
2022,Mrs,1959-12-21,North Rhine-Westphalia,2015-09-15
2034,Mrs,1958-10-17,Berlin,2015-02-28
2035,Mrs,1969-12-11,Bavaria,2016-04-03
2040,Mrs,1959-12-30,Berlin,2015-02-17
2046,Mrs,1954-06-04,Saarland,2016-02-21
2048,Mrs,1959-11-30,Saxony,2015-02-17
2049,Mrs,1968-04-21,Brandenburg,2016-01-07
2061,Mrs,1949-12-19,North Rhine-Westphalia,2015-02-17
2063,Mrs,1971-05-02,Baden-Wuerttemberg,2016-06-27
2067,Mrs,1967-01-20,Baden-Wuerttemberg,2015-07-11
2069,Mrs,NA,Berlin,2016-03-24
2071,Mrs,1962-01-22,Baden-Wuerttemberg,2015-06-09
2074,Mrs,1967-11-24,Saxony,2015-12-12
2076,Mrs,1960-06-27,North Rhine-Westphalia,2015-02-17
2077,Mrs,1964-09-19,North Rhine-Westphalia,2015-02-17
2078,Mrs,NA,North Rhine-Westphalia,2016-03-15
2079,Mrs,1956-09-18,Baden-Wuerttemberg,2016-02-05
2086,Mrs,1951-08-20,Schleswig-Holstein,2015-03-19
2089,Mrs,1952-10-03,Baden-Wuerttemberg,2015-02-17
2090,Mrs,NA,Baden-Wuerttemberg,2016-05-11
2092,Mrs,1966-10-28,Lower Saxony,2015-02-17
2101,Mrs,1972-12-11,Rhineland-Palatinate,2015-09-07
2108,Mrs,1964-10-25,Baden-Wuerttemberg,2015-02-17
2112,Mrs,1971-02-06,Lower Saxony,2015-02-17
2118,Mrs,1900-11-22,Baden-Wuerttemberg,2015-02-17
2120,Mrs,1960-09-05,Lower Saxony,2015-02-17
2121,Mrs,1981-09-07,Brandenburg,2016-04-03
2125,Mrs,1951-03-10,Bavaria,2016-08-22
2126,Mrs,1955-10-17,North Rhine-Westphalia,2016-03-26
2129,Mrs,NA,Lower Saxony,2016-06-07
2134,Mrs,1959-08-12,Brandenburg,2016-04-03
2136,Mrs,1966-01-21,Lower Saxony,2015-02-17
2139,Mrs,1953-02-19,Bavaria,2015-02-17
2140,Mrs,1964-01-12,Berlin,2016-07-11
2142,Mrs,1968-11-03,North Rhine-Westphalia,2015-05-24
2143,Mrs,1956-03-17,North Rhine-Westphalia,2016-07-15
2153,Mrs,1969-07-01,Baden-Wuerttemberg,2016-02-29
2155,Mrs,1951-06-20,Lower Saxony,2016-04-18
2159,Mrs,1974-01-16,Bavaria,2015-10-06
2161,Mrs,1978-07-04,North Rhine-Westphalia,2016-04-03
2162,Mrs,1974-02-14,Rhineland-Palatinate,2016-06-30
2169,Mrs,1960-10-23,Schleswig-Holstein,2015-02-17
2173,Mrs,1952-04-18,North Rhine-Westphalia,2015-02-17
2178,Mrs,1967-08-21,Hesse,2015-10-20
2179,Mrs,1960-03-05,North Rhine-Westphalia,2016-03-26
2183,Mrs,1970-11-26,Baden-Wuerttemberg,2015-12-10
2193,Mrs,1959-07-18,Lower Saxony,2015-04-25
2194,Mrs,NA,Lower Saxony,2016-04-03
2200,Mrs,1954-09-13,North Rhine-Westphalia,2016-04-03
2203,Mrs,1970-02-11,North Rhine-Westphalia,2015-02-17
2213,Mrs,1963-11-20,Baden-Wuerttemberg,2015-02-17
2215,Mrs,1960-01-26,North Rhine-Westphalia,2016-03-19
2216,Mrs,1965-04-14,Saxony-Anhalt,2015-02-17
2217,Mrs,1953-12-22,North Rhine-Westphalia,2015-02-17
2219,Mrs,1977-04-29,Baden-Wuerttemberg,2016-06-26
2221,Mrs,1979-02-23,Schleswig-Holstein,2015-02-17
2222,Mrs,1964-04-07,Lower Saxony,2015-02-17
2223,Mrs,1970-05-30,Baden-Wuerttemberg,2015-03-18
2224,Mrs,1970-08-25,Baden-Wuerttemberg,2015-08-23
2225,Mrs,1962-10-26,North Rhine-Westphalia,2015-02-17
2227,Mrs,1960-11-24,Saxony,2016-03-23
2228,Mrs,1967-09-04,Berlin,2015-02-17
2229,Mrs,1970-12-24,Lower Saxony,2016-04-04
2231,Mrs,1955-12-03,Hamburg,2015-02-17
2233,Mrs,1962-11-04,Baden-Wuerttemberg,2015-08-14
2236,Mrs,1963-11-06,Hesse,2015-02-26
2239,Mrs,1967-08-02,Saxony,2015-05-11
2242,Mrs,1964-01-29,Hesse,2015-02-17
2247,Mrs,1966-10-25,Baden-Wuerttemberg,2016-03-29
2248,Mrs,1968-01-17,Lower Saxony,2016-07-01
2257,Mrs,1976-08-10,North Rhine-Westphalia,2015-02-17
2264,Mrs,1967-03-30,Baden-Wuerttemberg,2015-09-27
2270,Mrs,1967-01-08,Bavaria,2015-02-17
2273,Mrs,1960-09-19,Bavaria,2015-02-17
2275,Mrs,1971-06-14,Bavaria,2016-03-22
2277,Mrs,1963-03-05,North Rhine-Westphalia,2015-02-17
2281,Mrs,NA,Hesse,2016-03-16
2290,Mrs,1962-12-01,North Rhine-Westphalia,2015-04-14
2293,Mrs,1957-07-09,Brandenburg,2015-02-17
2294,Mrs,1965-07-19,North Rhine-Westphalia,2015-02-17
2295,Mr,1958-01-02,North Rhine-Westphalia,2015-02-17
2296,Mrs,1979-03-01,Saxony,2015-02-17
2299,Mrs,1965-04-08,Lower Saxony,2016-04-04
2303,Mrs,1963-12-06,North Rhine-Westphalia,2015-02-17
2318,Mrs,1968-09-26,Rhineland-Palatinate,2015-02-17
2326,Mrs,1967-02-20,Baden-Wuerttemberg,2015-02-17
2327,Mrs,1966-03-09,Bavaria,2015-02-17
2328,Mrs,1954-07-27,Hesse,2016-07-03
2342,Mrs,1963-09-27,Mecklenburg-Western Pomerania,2016-01-23
2344,Mrs,1972-05-25,Baden-Wuerttemberg,2016-01-03
2346,Mrs,1968-03-26,North Rhine-Westphalia,2015-02-17
2358,Mrs,NA,Lower Saxony,2016-04-04
2363,Mrs,1973-08-15,North Rhine-Westphalia,2015-09-17
2366,Mr,1964-01-20,Mecklenburg-Western Pomerania,2015-02-17
2367,Mrs,1943-10-16,Baden-Wuerttemberg,2016-04-04
2369,Mrs,1960-12-22,Bavaria,2015-02-17
2373,Mrs,1955-06-08,North Rhine-Westphalia,2016-04-04
2374,Mrs,1964-04-14,Brandenburg,2016-04-04
2378,Mrs,1962-08-24,North Rhine-Westphalia,2015-02-17
2388,Mrs,1951-06-01,North Rhine-Westphalia,2016-04-04
2389,Mrs,1900-11-21,Rhineland-Palatinate,2015-02-17
2391,Mrs,1959-03-18,North Rhine-Westphalia,2015-02-17
2392,Mrs,1964-04-20,Rhineland-Palatinate,2016-04-04
2394,Mrs,1970-08-19,North Rhine-Westphalia,2015-08-18
2395,Mrs,1966-01-15,Rhineland-Palatinate,2015-11-27
2404,Mrs,1961-07-02,Baden-Wuerttemberg,2015-02-17
2405,Mrs,1955-03-29,North Rhine-Westphalia,2016-05-16
2409,Mrs,1942-05-18,Hesse,2016-03-24
2411,Mrs,1960-03-19,Bavaria,2015-02-17
2412,Mrs,1971-01-21,Lower Saxony,2015-02-17
2413,Mrs,NA,Berlin,2016-02-28
2416,Mrs,1991-12-06,North Rhine-Westphalia,2016-03-28
2419,Mrs,1957-07-03,Thuringia,2015-02-17
2421,Mrs,1963-12-17,Lower Saxony,2015-02-17
2428,Mrs,1959-04-06,Lower Saxony,2016-03-02
2433,Mrs,NA,Bavaria,2016-01-19
2434,Mr,1954-06-02,North Rhine-Westphalia,2015-02-17
2435,Mrs,1956-07-14,Lower Saxony,2015-08-22
2436,Mrs,1959-12-23,Hesse,2016-03-30
2439,Mrs,1971-01-29,Bavaria,2016-03-04
2442,Mrs,1957-02-12,North Rhine-Westphalia,2016-03-03
2453,Mrs,1960-08-28,Bavaria,2015-04-20
2454,Mrs,1963-05-07,Hamburg,2016-09-11
2456,Mrs,1968-05-12,Mecklenburg-Western Pomerania,2016-03-23
2461,Mrs,1958-01-01,North Rhine-Westphalia,2015-10-22
2470,Mrs,1900-11-21,Bavaria,2015-02-17
2476,Mrs,1963-03-16,Lower Saxony,2015-02-17
2478,Mrs,1959-03-28,Schleswig-Holstein,2016-01-25
2479,Mrs,1983-07-21,Bavaria,2016-03-24
2487,Mrs,NA,Lower Saxony,2016-08-04
2490,Mrs,1980-12-14,Lower Saxony,2016-03-18
2492,Mrs,1969-02-07,Rhineland-Palatinate,2015-02-17
2497,Mrs,1960-04-17,Lower Saxony,2015-02-17
2499,Mrs,NA,North Rhine-Westphalia,2016-02-27
2500,Mrs,1966-07-26,Baden-Wuerttemberg,2015-02-17
2502,Mrs,1965-12-22,Brandenburg,2015-04-04
2510,Mrs,1961-01-06,North Rhine-Westphalia,2016-01-13
2515,Mrs,1960-05-07,Hesse,2015-11-21
2516,Mrs,1961-04-10,Lower Saxony,2015-02-17
2519,Mr,1947-09-04,North Rhine-Westphalia,2015-11-21
2523,Mrs,1959-10-16,Lower Saxony,2015-11-14
2525,Mrs,1988-01-16,Berlin,2016-08-26
2528,Mrs,1961-10-16,Lower Saxony,2016-07-01
2529,Mrs,1964-04-04,Lower Saxony,2015-03-14
2541,Mrs,1952-03-17,Hamburg,2015-02-17
2547,Mrs,1954-10-19,Hesse,2015-02-17
2552,Mrs,1951-01-26,Baden-Wuerttemberg,2016-04-04
2556,Mrs,1954-09-14,Rhineland-Palatinate,2015-10-04
2557,Mr,1971-02-10,Hesse,2015-02-17
2559,Mrs,1970-06-27,North Rhine-Westphalia,2015-02-17
2561,Mrs,1955-02-04,Berlin,2016-01-21
2567,Mrs,1968-03-29,Mecklenburg-Western Pomerania,2015-02-17
2568,Mrs,NA,North Rhine-Westphalia,2016-03-14
2570,Mrs,1976-01-28,Lower Saxony,2016-06-19
2573,Mrs,1963-07-30,Lower Saxony,2015-11-13
2574,Mrs,1960-10-12,Bavaria,2016-02-25
2579,Mrs,1968-11-10,Lower Saxony,2015-02-17
2590,Mrs,1962-03-26,Saxony,2016-06-29
2595,Mrs,1961-01-05,Schleswig-Holstein,2015-02-17
2600,Mrs,1969-01-11,Baden-Wuerttemberg,2015-02-17
2601,Mrs,1959-12-14,Bavaria,2015-02-17
2609,Mrs,1964-04-23,Baden-Wuerttemberg,2015-02-17
2612,Mrs,1956-09-01,North Rhine-Westphalia,2015-02-17
2617,Mrs,1962-09-05,North Rhine-Westphalia,2015-10-10
2621,Mrs,1967-07-09,North Rhine-Westphalia,2015-02-17
2622,Mrs,1973-10-17,Lower Saxony,2015-02-17
2623,Mrs,1960-09-13,Thuringia,2016-07-26
2628,Mrs,1972-07-07,North Rhine-Westphalia,2015-02-17
2629,Mrs,NA,Hesse,2016-04-05
2644,Mrs,1968-11-04,Baden-Wuerttemberg,2015-02-17
2645,Mrs,1961-02-15,Baden-Wuerttemberg,2016-02-24
2649,Mrs,1979-02-07,Baden-Wuerttemberg,2015-06-14
2652,Mrs,1976-09-16,Thuringia,2015-09-08
2653,Mrs,1967-07-02,Hamburg,2016-09-02
2656,Mrs,1957-12-28,Hesse,2015-02-17
2657,Mrs,1969-11-15,Baden-Wuerttemberg,2015-12-05
2665,Mrs,1955-07-17,North Rhine-Westphalia,2016-01-18
2668,Mrs,1960-08-17,Thuringia,2015-02-17
2670,Mrs,1960-06-27,Bavaria,2016-01-03
2672,Mrs,1954-01-12,Rhineland-Palatinate,2015-02-17
2676,Mrs,NA,Berlin,2016-05-01
2694,Mrs,1966-09-30,Baden-Wuerttemberg,2015-02-17
2695,Mrs,1967-09-05,North Rhine-Westphalia,2016-02-02
2698,Mrs,NA,North Rhine-Westphalia,2016-01-17
2701,Mrs,1963-10-27,Hamburg,2015-02-17
2707,Mrs,1900-11-21,Berlin,2015-02-17
2711,Mrs,1965-02-02,Schleswig-Holstein,2015-02-17
2714,Mrs,1963-12-27,Baden-Wuerttemberg,2015-02-17
2725,Mrs,1965-01-30,North Rhine-Westphalia,2015-09-26
2737,Mrs,1962-07-08,Bavaria,2015-02-17
2743,Mrs,1968-01-09,North Rhine-Westphalia,2016-04-07
2744,Mrs,1953-04-17,Bavaria,2016-08-16
2748,Mrs,1966-02-12,Schleswig-Holstein,2015-04-12
2751,Mrs,1956-09-03,Hamburg,2015-02-17
2753,Mrs,1964-06-20,Bavaria,2016-02-02
2754,Mrs,1950-08-21,Thuringia,2016-01-02
2757,Mrs,1958-10-09,Hamburg,2015-02-17
2758,Mrs,NA,Mecklenburg-Western Pomerania,2016-04-05
2761,Mrs,1963-08-29,North Rhine-Westphalia,2015-02-17
2763,Mrs,NA,Hesse,2015-02-17
2764,Mrs,1956-05-08,North Rhine-Westphalia,2016-07-03
2770,Mrs,1958-12-28,Hesse,2015-02-17
2773,Mrs,1965-09-05,North Rhine-Westphalia,2015-02-17
2774,Mrs,1953-06-08,Hesse,2015-02-17
2780,Mrs,1959-05-30,Baden-Wuerttemberg,2016-04-05
2783,Mrs,1973-09-22,Rhineland-Palatinate,2016-01-26
2785,Mrs,1968-03-12,Hesse,2016-04-05
2787,Mrs,1958-08-19,Hamburg,2015-02-17
2793,Mrs,1962-12-21,Baden-Wuerttemberg,2015-02-17
2797,Mrs,1969-06-20,Hesse,2016-04-05
2808,Mrs,1972-03-15,Schleswig-Holstein,2015-02-17
2810,Mrs,1978-08-27,Bavaria,2016-04-05
2812,Mrs,1965-04-26,Baden-Wuerttemberg,2015-03-10
2814,Mrs,1967-04-15,Berlin,2015-05-24
2819,Mrs,1956-09-14,Schleswig-Holstein,2015-03-01
2824,Mrs,1971-02-22,Bavaria,2016-03-16
2829,Mrs,1970-01-19,North Rhine-Westphalia,2015-02-27
2835,Mrs,1962-06-23,Bavaria,2016-06-07
2836,Mrs,1947-12-13,Lower Saxony,2015-02-17
2843,Mr,1944-10-20,Lower Saxony,2016-01-15
2845,Mrs,1968-09-01,Bavaria,2016-04-05
2850,Mrs,1958-11-08,Bremen,2016-01-16
2866,Mrs,1970-12-26,Hesse,2015-02-17
2876,Mrs,1972-08-07,Bavaria,2015-10-06
2878,Mrs,1960-10-07,Saxony,2015-09-26
2879,Mrs,1954-09-19,Berlin,2015-05-30
2880,Mrs,NA,Rhineland-Palatinate,2016-04-06
2889,Mrs,1944-07-06,Baden-Wuerttemberg,2016-04-06
2892,Mrs,1942-03-17,Lower Saxony,2015-02-17
2893,Mrs,1949-05-12,Schleswig-Holstein,2016-04-06
2896,Mrs,1966-06-01,Rhineland-Palatinate,2016-07-15
2898,Mrs,1961-08-28,Baden-Wuerttemberg,2015-09-27
2901,Mrs,1956-09-28,North Rhine-Westphalia,2015-04-15
2903,Mrs,1975-02-02,Bavaria,2016-04-06
2904,Mrs,1952-09-28,Hesse,2015-05-02
2919,Mrs,1963-05-03,Bavaria,2015-03-20
2922,Mrs,1969-01-16,Bremen,2016-04-06
2924,Mrs,1960-11-19,Lower Saxony,2016-08-14
2925,Mrs,1964-05-21,Baden-Wuerttemberg,2016-09-04
2926,Mrs,1956-01-15,North Rhine-Westphalia,2015-02-17
2928,Mrs,1958-07-03,North Rhine-Westphalia,2015-02-17
2931,Mrs,1973-01-08,Bavaria,2015-02-17
2932,Mrs,1965-12-11,Lower Saxony,2015-02-17
2939,Mrs,1949-12-27,Berlin,2015-04-08
2943,Mrs,1945-05-05,Baden-Wuerttemberg,2015-12-14
2945,Mrs,1954-06-07,Hesse,2016-06-19
2946,Mrs,1950-06-01,North Rhine-Westphalia,2015-02-17
2948,Mrs,1967-10-03,Baden-Wuerttemberg,2015-02-17
2954,Mrs,1961-07-22,Baden-Wuerttemberg,2015-02-17
2955,Mrs,1953-03-24,Hesse,2015-02-17
2961,Mrs,1961-11-12,Baden-Wuerttemberg,2016-07-03
2976,Mrs,1953-10-31,Lower Saxony,2015-02-17
2979,Mrs,1950-01-08,Lower Saxony,2016-06-17
2982,Mrs,1966-12-20,Bavaria,2015-02-17
2984,Mrs,1985-06-08,Baden-Wuerttemberg,2016-01-28
2989,Mrs,1945-04-15,Lower Saxony,2015-03-01
2995,Mrs,1969-10-18,Bavaria,2015-02-17
2996,Mrs,1969-08-18,Berlin,2016-06-28
2999,Mrs,1963-01-21,North Rhine-Westphalia,2016-04-06
3002,Mrs,1968-01-11,Schleswig-Holstein,2015-02-17
3005,Mrs,1959-04-15,Hamburg,2015-02-17
3008,Mrs,1977-01-23,Lower Saxony,2015-02-17
3011,Mrs,1970-04-02,Hesse,2015-02-17
3015,Family,1976-11-12,Hesse,2015-08-04
3028,Mrs,NA,Hamburg,2016-04-02
3031,Mrs,1953-07-15,Saxony,2016-05-20
3048,Mrs,1969-01-19,Baden-Wuerttemberg,2015-02-17
3050,Mrs,1957-09-14,Hamburg,2016-04-06
3051,Mrs,1966-12-15,Lower Saxony,2015-11-14
3055,Mrs,1961-08-12,Lower Saxony,2015-02-17
3056,Mrs,1965-08-28,Hamburg,2015-02-17
3058,Mrs,NA,Baden-Wuerttemberg,2016-04-06
3060,Mrs,1950-02-08,North Rhine-Westphalia,2015-04-27
3061,Mrs,1969-08-24,Bavaria,2015-08-12
3066,Mrs,1957-01-02,Hesse,2015-02-17
3067,Mrs,1925-01-09,North Rhine-Westphalia,2015-05-15
3072,Mrs,1951-08-23,North Rhine-Westphalia,2016-03-08
3080,Mrs,1972-10-27,Thuringia,2015-02-17
3082,Mrs,1955-12-17,North Rhine-Westphalia,2016-07-20
3093,Mrs,1959-10-07,Rhineland-Palatinate,2015-02-17
3099,Mrs,1968-11-18,Lower Saxony,2016-03-21
3109,Mrs,1965-12-06,Baden-Wuerttemberg,2016-03-24
3110,Mrs,1970-01-31,Lower Saxony,2016-08-26
3116,Mrs,1976-03-16,Lower Saxony,2016-05-13
3123,Mrs,1946-05-06,Berlin,2015-02-17
3124,Mrs,1966-06-01,Schleswig-Holstein,2016-03-04
3126,Mrs,1969-05-05,North Rhine-Westphalia,2015-02-17
3130,Mrs,1963-09-26,North Rhine-Westphalia,2015-02-17
3134,Mrs,NA,Baden-Wuerttemberg,2016-02-28
3136,Mrs,NA,Lower Saxony,2016-03-27
3138,Mrs,1956-12-17,North Rhine-Westphalia,2015-02-17
3139,Mrs,1963-08-18,Berlin,2015-11-05
3140,Mrs,1960-03-02,North Rhine-Westphalia,2015-02-17
3144,Mrs,1955-12-29,North Rhine-Westphalia,2015-02-17
3148,Mrs,1966-03-06,North Rhine-Westphalia,2015-02-17
3153,Mrs,NA,Berlin,2016-04-06
3157,Mrs,1948-12-06,Saarland,2016-03-18
3164,Mrs,1958-03-09,North Rhine-Westphalia,2015-02-17
3168,Mrs,NA,Schleswig-Holstein,2016-02-25
3169,Mrs,1948-12-09,Hesse,2015-02-17
3173,Mrs,NA,Bavaria,2016-03-25
3175,Mrs,1974-09-03,Lower Saxony,2016-05-29
3177,Mrs,1962-05-01,Schleswig-Holstein,2015-02-17
3178,Mrs,1965-04-04,Lower Saxony,2015-02-17
3182,Mrs,1960-11-05,Rhineland-Palatinate,2015-02-17
3190,Mrs,1969-09-30,Lower Saxony,2015-02-17
3199,Mrs,NA,North Rhine-Westphalia,2016-04-06
3201,Mrs,1966-01-14,Baden-Wuerttemberg,2015-02-28
3202,Mrs,1963-08-07,Berlin,2016-04-06
3205,Mrs,1959-08-31,North Rhine-Westphalia,2015-05-08
3207,Mrs,1962-04-07,Berlin,2015-05-30
3209,Mrs,1977-10-11,Saxony-Anhalt,2016-04-06
3211,Mrs,1982-12-07,Baden-Wuerttemberg,2016-02-03
3213,Mrs,1954-04-08,Lower Saxony,2015-06-05
3215,Mr,1961-11-19,Baden-Wuerttemberg,2016-04-06
3216,Mrs,1966-12-16,North Rhine-Westphalia,2015-02-17
3220,Mrs,1972-01-11,Rhineland-Palatinate,2015-02-17
3225,Mrs,1964-04-13,Bavaria,2015-02-27
3226,Mrs,1962-06-04,Bavaria,2015-02-28
3227,Mrs,1971-12-27,North Rhine-Westphalia,2015-03-16
3235,Mrs,1959-10-01,Bremen,2016-08-14
3240,Mrs,1972-10-19,Rhineland-Palatinate,2015-02-17
3245,Mrs,1961-05-09,Lower Saxony,2015-02-28
3246,Mrs,1948-05-02,Baden-Wuerttemberg,2016-03-07
3247,Mrs,1971-04-18,Schleswig-Holstein,2015-06-12
3248,Mrs,1938-12-23,Rhineland-Palatinate,2015-02-17
3255,Mrs,1953-08-25,Lower Saxony,2016-04-06
3261,Mrs,1968-05-07,Lower Saxony,2015-02-17
3274,Mrs,1966-11-03,Hesse,2015-02-17
3276,Mrs,NA,Bavaria,2016-04-06
3285,Mrs,1955-02-22,Lower Saxony,2015-02-17
3289,Mrs,1954-03-25,Baden-Wuerttemberg,2015-02-17
3292,Mrs,1952-06-14,Baden-Wuerttemberg,2015-09-13
3293,Mrs,1955-07-20,Baden-Wuerttemberg,2015-02-17
3294,Mrs,1972-08-10,Lower Saxony,2015-05-23
3312,Mrs,1961-06-23,Bavaria,2015-02-17
3323,Mrs,1960-08-28,North Rhine-Westphalia,2016-04-07
3325,Mrs,1970-08-28,Saxony,2015-02-17
3340,Mrs,1958-06-12,Berlin,2015-11-30
3343,Mrs,1954-01-11,Bavaria,2016-06-14
3347,Mrs,1964-09-15,Mecklenburg-Western Pomerania,2015-07-14
3348,Mrs,1966-04-23,Hesse,2016-04-13
3352,Mrs,1965-07-13,Lower Saxony,2015-09-02
3358,Mrs,1957-04-26,Baden-Wuerttemberg,2016-03-09
3363,Mrs,1974-02-14,Bavaria,2016-04-07
3364,Mrs,1983-01-20,North Rhine-Westphalia,2015-08-24
3365,Mrs,1968-04-15,Thuringia,2015-02-17
3373,Mrs,1952-03-03,Rhineland-Palatinate,2016-03-01
3381,Mrs,1968-12-05,North Rhine-Westphalia,2015-02-17
3384,Mrs,1961-02-14,Baden-Wuerttemberg,2015-02-17
3387,Mrs,1960-07-25,Hesse,2015-02-17
3389,Mrs,1956-11-21,Lower Saxony,2015-02-17
3392,Mrs,1964-09-19,North Rhine-Westphalia,2015-09-24
3394,Mrs,1967-04-05,Baden-Wuerttemberg,2015-02-17
3397,Mrs,1957-03-26,Lower Saxony,2015-02-17
3399,Mrs,1958-08-01,Saarland,2016-06-23
3403,Mrs,1980-11-24,Bavaria,2015-02-17
3404,Mrs,1962-11-11,Lower Saxony,2015-08-02
3408,Mrs,1949-10-11,Schleswig-Holstein,2016-04-07
3410,Mrs,1970-07-16,Baden-Wuerttemberg,2016-06-25
3412,Mrs,1954-06-27,Rhineland-Palatinate,2015-02-17
3417,Mrs,1968-07-05,North Rhine-Westphalia,2016-04-07
3424,Mrs,1958-05-17,North Rhine-Westphalia,2015-02-17
3426,Mrs,1959-11-23,Hesse,2015-02-17
3427,Mrs,1962-10-11,Rhineland-Palatinate,2016-02-26
3429,Mrs,1955-12-22,Hesse,2015-02-17
3431,Mrs,1965-01-12,North Rhine-Westphalia,2016-04-23
3432,Mrs,1970-12-19,Saxony,2015-02-17
3441,Mrs,1968-06-08,Baden-Wuerttemberg,2016-04-07
3444,Mrs,1950-06-05,Bavaria,2015-08-29
3445,Mrs,1961-01-09,Lower Saxony,2015-02-17
3449,Mrs,1956-09-24,Rhineland-Palatinate,2016-04-07
3454,Mrs,1963-02-12,Brandenburg,2015-02-17
3459,Mrs,1960-09-22,Schleswig-Holstein,2016-08-21
3463,Mrs,1965-06-12,Lower Saxony,2015-02-17
3468,Mrs,1962-02-11,Berlin,2015-02-17
3477,Mrs,1966-05-27,North Rhine-Westphalia,2016-04-07
3484,Mrs,1963-05-18,Rhineland-Palatinate,2016-04-07
3486,Mrs,1962-08-27,Rhineland-Palatinate,2015-02-17
3491,Mrs,1955-08-16,Bremen,2016-01-02
3492,Mrs,1952-04-03,Bavaria,2015-02-17
3507,Mrs,1964-05-31,Schleswig-Holstein,2016-04-07
3508,Mrs,1970-11-16,Baden-Wuerttemberg,2015-02-17
3511,Mrs,1947-11-26,Bremen,2016-04-07
3516,Mrs,1900-11-21,Brandenburg,2015-10-08
3519,Mrs,1958-10-10,Lower Saxony,2015-02-17
3520,Mrs,1960-10-08,Hesse,2015-02-17
3527,Mrs,1959-04-04,Lower Saxony,2015-02-17
3529,Mrs,1962-05-02,Thuringia,2016-01-12
3532,Mrs,1957-07-26,Rhineland-Palatinate,2015-08-02
3540,Mrs,1956-01-13,Lower Saxony,2016-04-07
3548,Mrs,NA,North Rhine-Westphalia,2016-01-31
3551,Mrs,1972-01-19,Baden-Wuerttemberg,2016-04-07
3554,Mrs,NA,North Rhine-Westphalia,2016-02-29
3555,Mrs,NA,Lower Saxony,2016-04-07
3559,Mrs,1962-09-23,Rhineland-Palatinate,2016-08-30
3563,Mrs,1972-09-11,Rhineland-Palatinate,2016-04-07
3568,Mrs,1965-04-04,Lower Saxony,2015-02-17
3577,Mrs,1974-05-02,Baden-Wuerttemberg,2016-08-12
